coefficients,accuracy,fluxes
"[0.17628769779686165, 0.07444115058720276, 0.2855749251871459, 0.24940383332864338, 0.2142923931001463]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999999099}"
"[0.16100842536112936, 0.054977200858358326, 0.14480745016740496, -0.4190824203822801, 0.22012450323082727]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000001023}"
"[-0.24933855360631724, 0.04918912938163284, 0.12956193277391845, -0.3749608760704625, 0.19694950816766896]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000001023}"
"[-0.24836476476021424, 0.05290251027347657, 0.12905593013938807, -0.37349647069246816, 0.19618032413445297]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000001023}"
"[-0.20123984778275006, 0.04286474824654839, 0.2943095119983991, -0.3026289698625841, 0.15895692210971832]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000001023}"
"[-0.200192542614219, 0.042641668807356724, 0.29277784778547183, -0.3062582723704811, 0.15812966842247136]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000001023}"
"[-0.20591829181492324, 0.04386127218469589, 0.30115164885743295, -0.31501762991365156, 0.13405115722929636]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000001023}"
"[-0.26829633099486033, -0.11687395493893635, 0.07410914761158893, -0.2089714469934918, 0.33174911946112257]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.2044109652373027, -0.08904451973525743, 0.29457759582731796, -0.15921222265165375, 0.25275469654846816]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000002274}"
"[-0.23898871451477582, -0.10410711226479391, 0.3444077516580141, -0.016986247019845586, 0.2955101745425706]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999999983}"
"[-0.259085578315602, -0.11286161123823196, 0.37336943585750776, -0.01841464205321826, 0.23626873253544]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999999983}"
"[-0.29207505185668425, -0.15236175848230085, 0.2559534885982019, -0.11838626427856004, 0.18122343678425296]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999999983}"
"[-0.2355258658105576, -0.12197627206214968, 0.3189552783894713, -0.04796278324022878, 0.2755798004975926]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999999983}"
"[-0.20943661765992624, 0.010185336279661684, 0.1545981419612609, -0.5550764448156735, 0.07070345928347758]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999999983}"
"[0.681313470262665, -0.09840466902528527, 0.17277277893253332, 0.03227320611741941, 0.015235875662097007]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000002274}"
"[-0.2042303897741692, 0.22872444539483375, 0.27448933314069623, 0.2507781176930506, 0.04177771399725018]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999999983}"
"[-0.20714642111410736, 0.22788630374879623, 0.27348348988200505, 0.24985916220497145, 0.041624623050119915]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999999983}"
"[-0.2608940192136927, -0.027548511716970737, 0.34444334823723566, 0.31468929424135506, 0.052424826590745884]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999999983}"
"[0.14701489860424985, 0.30503729857249484, 0.3187090276638489, -0.1463756021204281, -0.08286317303897836]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9089920193002854}"
"[0.385809619519133, 0.23419992898402986, 0.2575592813954667, -0.11547387248113919, -0.006957297620231282]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.08342893254682329, -0.2993613097279015, 0.4718343911032337, 0.10267907367437301, 0.04269629294766849]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999998178208}"
"[-0.2669022170723786, -0.23943709358581167, 0.37738562595906433, 0.08212543897212873, 0.0341496244106167]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999998178208}"
"[-0.30128025642761275, -0.1414736453400904, 0.42599435631592814, 0.09270351360941843, 0.038548228306950316]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999998178208}"
"[-0.23038299925692307, 0.25719273552033317, 0.22483336821684088, -0.12365670731894753, 0.16393418968695536]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999998863}"
"[-0.2055956124191729, 0.22952083330635029, 0.20064307774401777, -0.21794430782947088, 0.14629616870098816]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999998863}"
"[-0.23911471422738728, 0.26694056268761945, 0.23335474737003759, -0.2534766684508768, 0.007113307264078866]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999998863}"
"[-0.18325689716006868, -0.21578402647489134, 0.21605120531854996, -0.19539491985897386, 0.18951295118751618]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999998863}"
"[0.42934249952845077, -0.04554806265645391, 0.4824208405705192, 0.021637861998984004, -0.02105073524559208]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000120686}"
"[0.26498890358513844, -0.02811212772324464, 0.2977486965529989, -0.3961578214529369, -0.01299245068568114]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000120686}"
"[0.18819307626011056, -0.4121058535877421, 0.10685610928006203, -0.005776898843521988, 0.28706806202856333]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.25857426018998303, -0.2431140246466496, 0.20672404983536447, 0.035734480225280495, 0.2558531851027224]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999835851}"
"[-0.06254717445385391, -0.30739144474980895, 0.26138024918876235, 0.04518239340489578, 0.323498738202679]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999835851}"
"[-0.06225815748834931, -0.31059183908686444, 0.2601724675883464, 0.04497361533697918, 0.3220039204994607]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999835851}"
"[-0.07416425617385819, -0.36998866733019814, 0.11868964884611101, 0.05357426020100995, 0.3835831674488227]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999953386}"
"[-0.0293214587196498, -0.3853875720647864, 0.43020305018672944, -0.08157041806123323, 0.07351750096760112]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.17258607436652781, 0.10766239828694993, 0.17172122536194878, -0.13290138897623172, 0.41512891300834176]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.4176284946182953, 0.004605646458019892, 0.16391493722271155, -0.21616580014832137, 0.19768512155265183]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999997726}"
"[-0.3550303497894408, 0.05252420216461601, 0.19405874213650928, -0.16057180298805676, 0.23781490292137714]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999997726}"
"[-0.24832859518495035, 0.0612136413162658, 0.22616321135540357, -0.18713629809761553, 0.2771582540457648]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999997726}"
"[-0.2548629490184991, 0.03651104016322684, 0.23211431999042487, -0.19206047844003457, 0.2844512123878146]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999997726}"
"[-0.21813363662796395, 0.031249289072992084, 0.3427773768604253, -0.16438187965717407, 0.2434578177814446]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999997726}"
"[-0.20002503112277834, 0.02865509472090573, 0.31432133317260813, -0.23375164366143447, 0.22324689732227335]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999997726}"
"[-0.19382319497669018, -0.09866737097126742, 0.29412867286454086, 0.285186737013306, 0.1281940241741956]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.382613990847456, 0.18776018968377367, 0.28250961911135064, -0.02366592916410537, 0.12345027119331432]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999998863}"
"[0.28114233880359585, -0.0383535179708245, 0.21115893379062006, -0.09754949574394077, 0.3717957136910188]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.2785723576395164, -0.03800292040810713, 0.20922868562956984, -0.10579898533459375, 0.36839705098821296]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.3238336441380773, -0.044177478009400695, 0.2432232986063958, -0.12298876764846832, 0.26577681159765787]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999998863}"
"[0.3389666155065591, 0.3278147183889481, 0.19511849158697503, 0.03171833484620576, 0.10638183967131197]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.1330489722020007, 0.11461365943842104, 0.3696911866244189, -0.3748662363324141, -0.00777994540274519]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.13128167827174425, -0.3183259512626725, 0.3451361873975893, -0.18476245729729923, 0.02049372577069476]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.12441195322491427, -0.3016685487276546, 0.32707585527550265, -0.22742231539743943, 0.01942132737448909]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.09620585450482187, -0.23327566005741007, 0.2529227403719741, -0.17586218702572615, 0.24173355804006783]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000018845}"
"[-0.29924474685058955, -0.24474783238416264, 0.08168912197455325, -0.22849527112867155, 0.14582302766202299]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000028915}"
"[0.04181925923465292, -0.20326823115594725, 0.2902422437878783, -0.18309266933627452, 0.281577596485247]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.36470960441974887, 0.12240243743071083, 0.37426459323779915, -0.013457256629108587, 0.12516610828263255]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000010499}"
"[0.3579348307879017, -0.22662358689325376, -0.04754740910448132, -0.3581718637014749, 0.00972230951288823]",0.6666666666666667,"{'r_2111': 0.0837477060418506, 'r_1714': -1.0, 'r_1761': 0.0}"
"[-0.2780799097836904, -0.026701743155995973, 0.2653978374653904, -0.27262098042059096, 0.15719952917433222]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000000173}"
"[0.1753491488152007, -0.030501457876192652, 0.3031645129904362, -0.31141552451783505, 0.17956935580033542]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000000173}"
"[0.16647777936724167, -0.07955091038024942, 0.2878266318748388, -0.2956602032716553, 0.17048447510601475]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000000173}"
"[-0.25394195713370876, -0.061766710117531584, 0.4152157706955513, -0.012168838918364523, 0.2569067231348438]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.06577067529400615, 0.21628164622984364, 0.2670900661455564, -0.22032771000677237, 0.23052990232382142]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000012966}"
"[0.14381072938237763, 0.10229666261562602, 0.5729591122762142, 0.17360400296668632, 0.007329492759095801]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000002842}"
"[0.24507056448985703, 0.21064441113550483, 0.24699637504040015, -0.14658202516678986, 0.15070662416744812]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000004547}"
"[-0.3351293230828561, 0.29700838120620615, 0.22429768104227654, 0.09246463788779725, 0.051099976780863955]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000010796}"
"[0.2412493734574637, 0.23156056050969873, 0.12108486534483481, -0.2382348644187393, 0.16787033626926345]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.098509814529704, 0.25372284370530995, 0.21618644765212966, 0.1375238390800815, 0.2940570550327749]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.11341025916762039, 0.24952913949539288, 0.21261317059750717, 0.13525075127099187, 0.28919667946848765]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.12933241293419012, 0.14416730956937657, 0.24246284751296168, 0.15423918560300376, 0.3297982443804679]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.1369689298690602, 0.15267976268150868, 0.19773357074067913, 0.16334633922486688, 0.34927139748388514]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.13818163895005706, 0.15403157389055672, 0.19948428381907138, 0.15593869215453335, 0.35236381118578153]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.14220888642857943, 0.15852076125493425, 0.20529817186613353, 0.16048346170246436, 0.33348871874788844]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000002274}"
"[0.27161460005533217, 0.0535908971993374, 0.18726356093949062, -0.1836140973305061, 0.3039168444753337]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.10719244967697376, 0.06568824368498906, 0.2295355194102656, -0.22506224377215145, 0.37252154345562016]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.10122402731251938, 0.1177102582817973, 0.2167550956806718, -0.21253088980858453, 0.35177972891642695]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.10861535770255498, 0.12630540542577565, 0.15956292483113316, -0.22804979442412152, 0.3774665176164147]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999921172}"
"[-0.1074504012050574, 0.12495071391775918, 0.1578515290398419, -0.23632936396890847, 0.37341799186843305]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.08617791875946816, 0.19642068384958622, 0.274512538414986, -0.27844175659186515, 0.1644471023840944]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000002274}"
"[0.06253962676624393, -0.26226728041076397, 0.23624011937454037, 0.17669489695749724, 0.2622580764909545]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.32854010765142294, 0.16619155526272186, 0.33787223972558705, 0.09599626744549729, -0.07139982991477088]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.16952970766455283, 0.20856944286123147, 0.41895427220082126, -0.12036141254978397, -0.08258516472361051]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000000853}"
"[0.09114568147272316, -0.4711170370465734, 0.33726769115609684, -0.012161536792872156, 0.08830805353173447]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000005684}"
"[0.2197484883095935, 0.4145643158866546, 0.24448503991772286, 0.06067363670177407, 0.06052851918425497]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999997726}"
"[-0.12234516611229783, 0.24916122020491055, 0.2444052591748024, -0.25181368029849793, 0.13227467420949127]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000002274}"
"[-0.2549635588377815, -0.29590936870701073, 0.16766833513003448, 0.06400073185589569, 0.21745800546927757]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999998181}"
"[0.22283473319438332, -0.3086701143406133, 0.17489883609305892, 0.06676068860598469, 0.22683562776595972]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999998181}"
"[0.23801399583959315, 0.2615774651899413, 0.18681275692281654, 0.07130835499622072, 0.24228742705142828]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999998181}"
"[0.017579721288140275, -0.3204528481024633, 0.05655559849865869, -0.19286830365460672, 0.41254352845613107]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000451337}"
"[0.23464831888576662, -0.13494669821261765, 0.05661934227110892, -0.40026496311583204, 0.1735206775146748]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.29734500590679636, 0.21527354365016071, 0.2202922366957963, -0.1902361210970728, 0.0768530926501738]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.99999999999712}"
"[-0.19691092522969175, -0.23930863175112535, 0.13565862718465413, 0.17657061672069324, 0.2515511991138355]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387000705}"
"[-0.40477715841648926, 0.18749394184238224, 0.3018102985471301, -0.011041098696550986, 0.0948775024974474]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.29554593061155715, 0.22190154861188244, 0.35719646179780706, -0.013067285668360084, 0.11228877331039329]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.24021540647259157, -0.36757296779852316, 0.2903240558372162, -0.010620898524379278, 0.09126667136728978]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.07157135869290941, -0.15046842360685955, 0.25191613534802376, 0.3157675278136888, 0.2102765545385185]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.119354838709554}"
"[0.18441319891146374, -0.13218039040844498, 0.22129807917367217, 0.27738893054250174, 0.18471940096391734]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.119354838710639}"
"[0.14795609836568877, 0.30374179137771024, 0.1775491155927367, 0.22255122808537936, 0.1482017665784849]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.119354838710639}"
"[0.17466800975596494, 0.29421936676878746, 0.1719828809960943, 0.21557415956460116, 0.14355558291455214]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387094654}"
"[0.23399322170797654, 0.05450411658321797, 0.23039610091808085, 0.2887929631990771, 0.1923135975916475]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.119354838704782}"
"[0.2848173197942699, 0.06634259013861588, 0.28043889252669313, -0.13431645343443568, 0.23408474410598543]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000005002}"
"[0.28264775448279617, 0.06583723259104107, 0.27830267941418474, -0.133293312291397, 0.23991902122058106]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000005002}"
"[0.12486652335750863, 0.26824862400559896, 0.12390361755245262, -0.25297695498117323, 0.2300042801032666]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -0.3500000000012733, 'r_1761': 0.7000000000030013}"
"[0.19046542886324105, 0.24814104429593295, 0.11461595810783265, -0.23401412038752267, 0.2127634483454707]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -0.34999999999990905, 'r_1761': 0.6999999999998181}"
"[0.23148429514001745, -0.08621978568702257, 0.1392997901652793, -0.28441168580578846, 0.2585844432018922]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.9999999999971165}"
"[0.238863114369629, -0.08896813719923023, 0.14374012582490014, -0.26160151283026223, 0.2668271097759784]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.48224517954187707, 0.07928664221787861, 0.3544356723459483, 0.036374765042611196, 0.04765774085168481]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000002842}"
"[0.4080493065829356, 0.09064866416512686, 0.4052274044137022, 0.041587381785850606, 0.05448724305238477]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.99999999999568}"
"[0.30836614881321905, 0.31279586847536434, 0.30623361460665177, 0.03142791950296152, 0.041176448601803285]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.99999999999568}"
"[0.3058722595270549, 0.31026615414663744, 0.3037569720391388, 0.03926117728344643, 0.040843437003722435]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[0.21723126810118262, 0.2203518233996289, 0.21572898546820027, 0.027883389430658816, 0.3188045336003294]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0}"
"[-0.16674115113640836, -0.16428186741608938, 0.12184440652847041, -0.26364114172563974, 0.2834914331933921]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000001149374}"
"[-0.24279276067632574, -0.14928784670781098, 0.11072365666477091, -0.23957859117904637, 0.257617144772046]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000002274}"
"[-0.2474431215891242, -0.13299362716562857, 0.11284441579960525, -0.24416738910225808, 0.2625514463433839]",0.6666666666666667,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0000000000002274}"
